id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name
740,799,Right Medial preoptic nucleus central part,RMPNc,,1,3,8690,515,7,1,712,/997/8/343/1129/1097/467/515/740/,FF4C3E,,,f,713,2445156071,734881840,Medial preoptic nucleus central part
741,375,Right Ventral posteromedial nucleus of the thalamus parvicellular part,RVPMpc,,1,3,8690,709,8,1,599,/997/8/343/1129/549/864/637/709/741/,FF8084,,,f,600,2993275992,734881840,Ventral posteromedial nucleus of the thalamus parvicellular part
742,92,Right Dentate gyrus crest molecular layer,RDGcr-mo,,1,3,8690,734,9,1,440,/997/8/567/688/695/1089/1080/726/734/742/,7ED04B,,,f,441,1932703874,734881840,Dentate gyrus crest molecular layer
743,941,Right Entorhinal area medial part dorsal zone layer 6,RENTm6,,1,3,8690,926,9,1,477,/997/8/567/688/695/1089/822/909/926/743/,32B825,,,f,478,301262618,734881840,Entorhinal area medial part dorsal zone layer 6
744,658,Right cerebellar commissure,Rcbc,,1,3,8690,960,3,1,1084,/997/1009/960/744/,CCCCCC,,,f,1085,137458081,734881840,cerebellar commissure
745,517,Right precommissural fornix general,Rfxprg,,1,3,8690,1099,5,1,1156,/997/1009/991/768/1099/745/,CCCCCC,,,f,1157,3184126177,734881840,precommissural fornix general
746,234,Right Orbital area ventrolateral part,RORBvl,,1,3,8690,714,7,1,254,/997/8/567/688/695/315/714/746/,248A5E,,,f,255,981615620,734881840,Orbital area ventrolateral part
747,1083,Right Infralimbic area layer 2,RILA2,,1,3,8690,44,7,1,230,/997/8/567/688/695/315/44/747/,59B363,,,f,231,1528948263,734881840,Infralimbic area layer 2
748,800,Right Medial preoptic nucleus lateral part,RMPNl,,1,3,8690,515,7,1,713,/997/8/343/1129/1097/467/515/748/,FF4C3E,,,f,714,3636770055,734881840,Medial preoptic nucleus lateral part
749,376,Right Ventral tegmental area,RVTA,,1,3,8690,323,5,1,756,/997/8/343/313/323/749/,FF90FF,,,f,757,393100752,734881840,Ventral tegmental area
750,942,Right Posterolateral visual area layer 1,RVISpl1,,1,3,8690,425,8,1,176,/997/8/567/688/695/315/669/425/750/,08858C,,,f,177,3976061451,734881840,Posterolateral visual area layer 1
751,93,Right Dentate gyrus crest polymorph layer,RDGcr-po,,1,3,8690,734,9,1,441,/997/8/567/688/695/1089/1080/726/734/751/,7ED04B,,,f,442,3070993485,734881840,Dentate gyrus crest polymorph layer
752,659,Right cerebellar peduncles,Rcbp,,1,3,8690,960,3,1,1085,/997/1009/960/752/,CCCCCC,,,f,1086,3845133906,734881840,cerebellar peduncles
753,518,Right principal mammillary tract,Rpm,,1,3,8690,46,5,1,1185,/997/1009/991/824/46/753/,CCCCCC,,,f,1186,856199296,734881840,principal mammillary tract
754,235,Right Olfactory tubercle,ROT,,1,3,8690,493,6,1,527,/997/8/567/623/477/493/754/,80CDF8,,,f,528,1598442672,734881840,Olfactory tubercle
755,1084,Right Ventral auditory area layer 2/3,RAUDv2/3,,1,3,8690,1018,8,1,135,/997/8/567/688/695/315/247/1018/755/,19399,,,f,136,4223622095,734881840,Ventral auditory area layer 2/3
756,801,Right Medial preoptic nucleus medial part,RMPNm,,1,3,8690,515,7,1,714,/997/8/343/1129/1097/467/515/756/,FF4C3E,,,f,715,3694168057,734881840,Medial preoptic nucleus medial part
757,377,Right Ventral tegmental nucleus,RVTN,,1,3,8690,323,5,1,786,/997/8/343/313/323/757/,FF90FF,,,f,787,4044693766,734881840,Ventral tegmental nucleus
758,94,Right Dentate gyrus crest granule cell layer,RDGcr-sg,,1,3,8690,734,9,1,442,/997/8/567/688/695/1089/1080/726/734/758/,7ED04B,,,f,443,3124792802,734881840,Dentate gyrus crest granule cell layer
759,943,Right Posterior auditory area layer 4,RAUDpo4,,1,3,8690,1027,8,1,129,/997/8/567/688/695/315/247/1027/759/,19399,,,f,130,2120666346,734881840,Posterior auditory area layer 4
760,660,Right cerebral nuclei related,Repsc,,1,3,8690,1000,3,1,1127,/997/1009/1000/760/,CCCCCC,,,f,1128,3574075519,734881840,cerebral nuclei related
761,802,Right Ventromedial hypothalamic nucleus anterior part,RVMHa,,1,3,8690,693,7,1,723,/997/8/343/1129/1097/467/693/761/,FF4C3E,,,f,724,3570676002,734881840,Ventromedial hypothalamic nucleus anterior part
762,519,Right propriohypothalamic pathways dorsal,Rphpd,,1,3,8690,182,5,1,1179,/997/1009/991/824/182/762/,CCCCCC,,,f,1180,162338143,734881840,propriohypothalamic pathways dorsal
763,236,Right Vascular organ of the lamina terminalis,ROV,,1,3,8690,141,6,1,685,/997/8/343/1129/1097/141/763/,FF5547,,,f,686,3273533441,734881840,Vascular organ of the lamina terminalis
764,1085,Right Entorhinal area lateral part layer 2b,RENTl2b,,1,3,8690,918,9,1,460,/997/8/567/688/695/1089/822/909/918/764/,32B825,,,f,461,1156689595,734881840,Entorhinal area lateral part layer 2b
765,378,Right Nucleus x,Rx,,1,3,8690,370,6,1,919,/997/8/343/1065/354/370/765/,FFB3D9,,,f,920,1096772000,734881840,Nucleus x
766,95,Right Dentate gyrus lateral blade,RDGlb,,1,3,8690,726,8,1,443,/997/8/567/688/695/1089/1080/726/766/,7ED04B,,,f,444,3990340696,734881840,Dentate gyrus lateral blade
767,944,Right Secondary motor area layer 5,RMOs5,,1,3,8690,993,8,1,24,/997/8/567/688/695/315/500/993/767/,1F9D5A,,,f,25,4144803096,734881840,Secondary motor area layer 5
768,661,Right cerebrum related,Rmfbc,,1,3,8690,991,3,1,1147,/997/1009/991/768/,CCCCCC,,,f,1148,1315990495,734881840,cerebrum related
769,803,Right Ventromedial hypothalamic nucleus central part,RVMHc,,1,3,8690,693,7,1,724,/997/8/343/1129/1097/467/693/769/,FF4C3E,,,f,725,2374724825,734881840,Ventromedial hypothalamic nucleus central part
770,520,Right propriohypothalamic pathways lateral,Rphpl,,1,3,8690,182,5,1,1180,/997/1009/991/824/182/770/,CCCCCC,,,f,1181,901943838,734881840,propriohypothalamic pathways lateral
771,237,Right Pons,RP,,1,3,8690,1065,4,1,802,/997/8/343/1065/771/,FF9B88,,,f,803,2612017676,734881840,Pons
772,1086,Right Anterior cingulate area ventral part layer 5,RACAv5,,1,3,8690,48,8,1,218,/997/8/567/688/695/315/31/48/772/,40A666,,,f,219,4291796796,734881840,Anterior cingulate area ventral part layer 5
773,379,Right Hypoglossal nucleus,RXII,,1,3,8690,370,6,1,920,/997/8/343/1065/354/370/773/,FFB3D9,,,f,921,2567805299,734881840,Hypoglossal nucleus
774,945,Right Retrosplenial area lateral agranular part layer 5,RRSPagl5,,1,3,8690,894,8,1,283,/997/8/567/688/695/315/254/894/774/,1AA698,,,f,284,260416405,734881840,Retrosplenial area lateral agranular part layer 5
775,96,Right Dentate gyrus lateral blade molecular layer,RDGlb-mo,,1,3,8690,766,9,1,444,/997/8/567/688/695/1089/1080/726/766/775/,7ED04B,,,f,445,133010144,734881840,Dentate gyrus lateral blade molecular layer
776,662,Right corpus callosum,Rcc,,1,3,8690,983,3,1,1102,/997/1009/983/776/,CCCCCC,,,f,1103,3022588286,734881840,corpus callosum
777,804,Right Ventromedial hypothalamic nucleus dorsomedial part,RVMHdm,,1,3,8690,693,7,1,725,/997/8/343/1129/1097/467/693/777/,FF4C3E,,,f,726,3277783810,734881840,Ventromedial hypothalamic nucleus dorsomedial part
778,1087,Right Primary visual area layer 5,RVISp5,,1,3,8690,385,8,1,172,/997/8/567/688/695/315/669/385/778/,08858C,,,f,173,1453946728,734881840,Primary visual area layer 5
779,521,Right propriohypothalamic pathways medial,Rphpm,,1,3,8690,182,5,1,1181,/997/1009/991/824/182/779/,CCCCCC,,,f,1182,13726419,734881840,propriohypothalamic pathways medial
780,238,Right Posterior amygdalar nucleus,RPA,,1,3,8690,703,5,1,519,/997/8/567/688/703/780/,97EC93,,,f,520,2472141022,734881840,Posterior amygdalar nucleus
781,380,Right Nucleus y,Ry,,1,3,8690,370,6,1,921,/997/8/343/1065/354/370/781/,FFB3D9,,,f,922,911759670,734881840,Nucleus y
782,97,Right Dentate gyrus lateral blade polymorph layer,RDGlb-po,,1,3,8690,766,9,1,445,/997/8/567/688/695/1089/1080/726/766/782/,7ED04B,,,f,446,3285487151,734881840,Dentate gyrus lateral blade polymorph layer
783,946,Right Agranular insular area dorsal part layer 6a,RAId6a,,1,3,8690,104,8,1,265,/997/8/567/688/695/315/95/104/783/,219866,,,f,266,3764465407,734881840,Agranular insular area dorsal part layer 6a
784,663,Right corticospinal tract,Rcst,,1,3,8690,983,3,1,1110,/997/1009/983/784/,CCCCCC,,,f,1111,2338134602,734881840,corticospinal tract
785,805,Right Ventromedial hypothalamic nucleus ventrolateral part,RVMHvl,,1,3,8690,693,7,1,726,/997/8/343/1129/1097/467/693/785/,FF4C3E,,,f,727,2610967905,734881840,Ventromedial hypothalamic nucleus ventrolateral part
786,1088,Right Temporal association areas layer 6b,RTEa6b,,1,3,8690,541,7,1,327,/997/8/567/688/695/315/541/786/,15B0B3,,,f,328,3588912826,734881840,Temporal association areas layer 6b
787,522,Right propriohypothalamic pathways ventral,Rphpv,,1,3,8690,182,5,1,1182,/997/1009/991/824/182/787/,CCCCCC,,,f,1183,2936581201,734881840,propriohypothalamic pathways ventral
788,239,Right Piriform-amygdalar area,RPAA,,1,3,8690,698,6,1,405,/997/8/567/688/695/698/788/,59DAAB,,,f,406,1121206289,734881840,Piriform-amygdalar area
789,381,Right Nucleus z,Rz,,1,3,8690,386,6,1,876,/997/8/343/1065/354/386/789/,FFA5D2,,,f,877,2941323404,734881840,Nucleus z
790,98,Right Dentate gyrus lateral blade granule cell layer,RDGlb-sg,,1,3,8690,766,9,1,446,/997/8/567/688/695/1089/1080/726/766/790/,7ED04B,,,f,447,2283049397,734881840,Dentate gyrus lateral blade granule cell layer
791,947,Right Posterior auditory area layer 5,RAUDpo5,,1,3,8690,1027,8,1,130,/997/8/567/688/695/315/247/1027/791/,19399,,,f,131,157416572,734881840,Posterior auditory area layer 5
792,664,Right dorsal roots,Rdrt,,1,3,8690,967,3,1,1061,/997/1009/967/792/,CCCCCC,,,f,1062,3729235522,734881840,dorsal roots
793,1089,Right Primary somatosensory area layer 1,RSSp1,,1,3,8690,322,8,1,35,/997/8/567/688/695/315/453/322/793/,188064,,,f,36,1205993041,734881840,Primary somatosensory area layer 1
794,523,Right spinal tract of the trigeminal nerve,RsptV,,1,3,8690,229,5,1,1041,/997/1009/967/901/229/794/,CCCCCC,,,f,1042,853181822,734881840,spinal tract of the trigeminal nerve
795,240,Right Periaqueductal gray,RPAG,,1,3,8690,323,5,1,770,/997/8/343/313/323/795/,FF90FF,,,f,771,3260726339,734881840,Periaqueductal gray
796,806,Right Dopaminergic A13 group,RA13,,1,3,8690,797,7,1,737,/997/8/343/1129/1097/290/797/796/,F2483B,,,f,738,4064653384,734881840,Dopaminergic A13 group
797,382,Right Zona incerta,RZI,,1,3,8690,290,6,1,736,/997/8/343/1129/1097/290/797/,F2483B,,,f,737,3420252476,734881840,Zona incerta
798,665,Right facial nerve,RVIIn,,1,3,8690,967,3,1,1042,/997/1009/967/798/,CCCCCC,,,f,1043,2302244085,734881840,facial nerve
799,99,Right Dentate gyrus medial blade,RDGmb,,1,3,8690,726,8,1,447,/997/8/567/688/695/1089/1080/726/799/,7ED04B,,,f,448,2717315927,734881840,Dentate gyrus medial blade
800,948,Right Agranular insular area ventral part layer 5,RAIv5,,1,3,8690,119,8,1,276,/997/8/567/688/695/315/95/119/800/,219866,,,f,277,4051862023,734881840,Agranular insular area ventral part layer 5
801,1090,Right Visual areas layer 1,RVIS1,,1,3,8690,669,7,1,141,/997/8/567/688/695/315/669/801/,08858C,,,f,142,3577010707,734881840,Visual areas layer 1
802,524,Right stria medullaris,Rsm,,1,3,8690,1083,5,1,1192,/997/1009/991/824/1083/802/,CCCCCC,,,f,1193,1930258468,734881840,stria medullaris
803,241,Right Pallidum,RPAL,,1,3,8690,623,4,1,557,/997/8/567/623/803/,8599CC,,,f,558,1451914672,734881840,Pallidum
804,807,Right Fields of Forel,RFF,,1,3,8690,797,7,1,738,/997/8/343/1129/1097/290/797/804/,F2483B,,,f,739,89343914,734881840,Fields of Forel
805,383,Right posteromedial visual area layer 1,RVISpm1,,1,3,8690,533,8,1,183,/997/8/567/688/695/315/669/533/805/,08858C,,,f,184,403944131,734881840,posteromedial visual area layer 1
806,949,Right Supplemental somatosensory area layer 2/3,RSSs2/3,,1,3,8690,378,8,1,92,/997/8/567/688/695/315/453/378/806/,188064,,,f,93,4288179668,734881840,Supplemental somatosensory area layer 2/3
807,100,Right Dentate gyrus medial blade molecular layer,RDGmb-mo,,1,3,8690,799,9,1,448,/997/8/567/688/695/1089/1080/726/799/807/,7ED04B,,,f,449,2851990255,734881840,Dentate gyrus medial blade molecular layer
808,666,Right glossopharyngeal nerve,RIXn,,1,3,8690,967,3,1,1055,/997/1009/967/808/,CCCCCC,,,f,1056,2892311360,734881840,glossopharyngeal nerve
809,242,Right Pallidum caudal region,RPALc,,1,3,8690,803,5,1,569,/997/8/567/623/803/809/,B3C0DF,,,f,570,1672245294,734881840,Pallidum caudal region
810,1091,Right Anterior cingulate area ventral part 6a,RACAv6a,,1,3,8690,48,8,1,219,/997/8/567/688/695/315/31/48/810/,40A666,,,f,220,1257379109,734881840,Anterior cingulate area ventral part 6a
811,808,Right Inferior colliculus central nucleus,RICc,,1,3,8690,4,6,1,747,/997/8/343/313/339/4/811/,FF7AFF,,,f,748,3750101210,734881840,Inferior colliculus central nucleus
812,525,Right superior cerebellar peduncle decussation,Rdscp,,1,3,8690,326,5,1,1087,/997/1009/960/752/326/812/,CCCCCC,,,f,1088,3545529547,734881840,superior cerebellar peduncle decussation
813,667,Right hypoglossal nerve,RXIIn,,1,3,8690,967,3,1,1059,/997/1009/967/813/,CCCCCC,,,f,1060,2776584549,734881840,hypoglossal nerve
814,384,Right Dorsal peduncular area,RDP,,1,3,8690,698,6,1,371,/997/8/567/688/695/698/814/,A4DAA4,,,f,372,327990420,734881840,Dorsal peduncular area
815,101,Right Dentate gyrus medial blade polymorph layer,RDGmb-po,,1,3,8690,799,9,1,449,/997/8/567/688/695/1089/1080/726/799/815/,7ED04B,,,f,450,1841624608,734881840,Dentate gyrus medial blade polymorph layer
816,950,Right Primary auditory area layer 4,RAUDp4,,1,3,8690,1002,8,1,122,/997/8/567/688/695/315/247/1002/816/,19399,,,f,123,1680716233,734881840,Primary auditory area layer 4
817,526,Right supraoptic commissures anterior,Rsupa,,1,3,8690,349,5,1,1173,/997/1009/991/824/349/817/,CCCCCC,,,f,1174,1403329227,734881840,supraoptic commissures anterior
818,243,Right Pallidum dorsal region,RPALd,,1,3,8690,803,5,1,558,/997/8/567/623/803/818/,8599CC,,,f,559,463940218,734881840,Pallidum dorsal region
819,1092,Right Anterior cingulate area ventral part 6b,RACAv6b,,1,3,8690,48,8,1,220,/997/8/567/688/695/315/31/48/819/,40A666,,,f,221,3556459679,734881840,Anterior cingulate area ventral part 6b
820,809,Right Inferior colliculus dorsal nucleus,RICd,,1,3,8690,4,6,1,748,/997/8/343/313/339/4/820/,FF7AFF,,,f,749,3008108572,734881840,Inferior colliculus dorsal nucleus
821,951,Right Primary visual area layer 2/3,RVISp2/3,,1,3,8690,385,8,1,170,/997/8/567/688/695/315/669/385/821/,08858C,,,f,171,2317291160,734881840,Primary visual area layer 2/3
822,385,Right Retrohippocampal region,RRHP,,1,3,8690,1089,6,1,453,/997/8/567/688/695/1089/822/,32B825,,,f,454,3032553410,734881840,Retrohippocampal region
823,102,Right Dentate gyrus medial blade granule cell layer,RDGmb-sg,,1,3,8690,799,9,1,450,/997/8/567/688/695/1089/1080/726/799/823/,7ED04B,,,f,451,2031695292,734881840,Dentate gyrus medial blade granule cell layer
824,668,Right hypothalamus related,Rmfsbshy,,1,3,8690,991,3,1,1168,/997/1009/991/824/,CCCCCC,,,f,1169,2437385590,734881840,hypothalamus related
825,527,Right supraoptic commissures dorsal,Rsupd,,1,3,8690,349,5,1,1174,/997/1009/991/824/349/825/,CCCCCC,,,f,1175,3242142431,734881840,supraoptic commissures dorsal
826,244,Right Pallidum medial region,RPALm,,1,3,8690,803,5,1,564,/997/8/567/623/803/826/,96A7D3,,,f,565,13293402,734881840,Pallidum medial region
827,1093,Right Infralimbic area layer 5,RILA5,,1,3,8690,44,7,1,232,/997/8/567/688/695/315/44/827/,59B363,,,f,233,3309663108,734881840,Infralimbic area layer 5
828,810,Right Inferior colliculus external nucleus,RICe,,1,3,8690,4,6,1,749,/997/8/343/313/339/4/828/,FF7AFF,,,f,750,754697579,734881840,Inferior colliculus external nucleus
829,386,Right Subiculum dorsal part molecular layer,RSUBd-m,,1,3,8690,509,9,1,498,/997/8/567/688/695/1089/822/502/509/829/,4FC244,,,f,499,3680523134,734881840,Subiculum dorsal part molecular layer
830,103,Right Dorsomedial nucleus of the hypothalamus,RDMH,,1,3,8690,141,6,1,679,/997/8/343/1129/1097/141/830/,FF5547,,,f,680,761673421,734881840,Dorsomedial nucleus of the hypothalamus
831,952,Right Agranular insular area dorsal part layer 6b,RAId6b,,1,3,8690,104,8,1,266,/997/8/567/688/695/315/95/104/831/,219866,,,f,267,2036891461,734881840,Agranular insular area dorsal part layer 6b
832,669,Right oculomotor nerve,RIIIn,,1,3,8690,967,3,1,1031,/997/1009/967/832/,CCCCCC,,,f,1032,4065434170,734881840,oculomotor nerve
833,528,Right supraoptic commissures ventral,Rsupv,,1,3,8690,349,5,1,1175,/997/1009/991/824/349/833/,CCCCCC,,,f,1176,1115209038,734881840,supraoptic commissures ventral
834,811,Right Superior colliculus zonal layer,RSCzo,,1,3,8690,302,6,1,745,/997/8/343/313/339/302/834/,FF7AFF,,,f,746,1177562266,734881840,Superior colliculus zonal layer
835,245,Right Pallidum ventral region,RPALv,,1,3,8690,803,5,1,561,/997/8/567/623/803/835/,A2B1D8,,,f,562,1000152768,734881840,Pallidum ventral region
836,1094,Right Ectorhinal area/Layer 1,RECT1,,1,3,8690,895,7,1,335,/997/8/567/688/695/315/895/836/,0D9F91,,,f,336,2240743692,734881840,Ectorhinal area/Layer 1
837,387,Right Subiculum dorsal part stratum radiatum,RSUBd-sr,,1,3,8690,509,9,1,500,/997/8/567/688/695/1089/822/502/509/837/,4FC244,,,f,501,3224949606,734881840,Subiculum dorsal part stratum radiatum
838,953,Right Primary somatosensory area nose layer 2/3,RSSp-n2/3,,1,3,8690,353,9,1,43,/997/8/567/688/695/315/453/322/353/838/,188064,,,f,44,2369110310,734881840,Primary somatosensory area nose layer 2/3
839,104,Right Dorsal motor nucleus of the vagus nerve,RDMX,,1,3,8690,370,6,1,886,/997/8/343/1065/354/370/839/,FFB3D9,,,f,887,1434245940,734881840,Dorsal motor nucleus of the vagus nerve
840,670,Right olfactory nerve,RIn,,1,3,8690,967,3,1,1017,/997/1009/967/840/,CCCCCC,,,f,1018,1727601264,734881840,olfactory nerve
841,529,Right trapezoid body,Rtb,,1,3,8690,948,5,1,1049,/997/1009/967/933/948/841/,CCCCCC,,,f,1050,1491826042,734881840,trapezoid body
842,812,Right Superior colliculus superficial gray layer,RSCsg,,1,3,8690,302,6,1,744,/997/8/343/313/339/302/842/,FF7AFF,,,f,745,2271559886,734881840,Superior colliculus superficial gray layer
843,246,Right Parasubiculum,RPAR,,1,3,8690,822,7,1,484,/997/8/567/688/695/1089/822/843/,72D569,,,f,485,2447067507,734881840,Parasubiculum
844,1095,Right Primary motor area Layer 6a,RMOp6a,,1,3,8690,985,8,1,19,/997/8/567/688/695/315/500/985/844/,1F9D5A,,,f,20,3473508879,734881840,Primary motor area Layer 6a
845,388,Right Subiculum dorsal part pyramidal layer,RSUBd-sp,,1,3,8690,509,9,1,499,/997/8/567/688/695/1089/822/502/509/845/,4BB547,,,f,500,1397118745,734881840,Subiculum dorsal part pyramidal layer
846,105,Right Dentate nucleus,RDN,,1,3,8690,519,4,1,1012,/997/8/512/519/846/,FFFDBC,,,f,1013,928321645,734881840,Dentate nucleus
847,954,Right Primary auditory area layer 5,RAUDp5,,1,3,8690,1002,8,1,123,/997/8/567/688/695/315/247/1002/847/,19399,,,f,124,321552735,734881840,Primary auditory area layer 5
848,671,Right optic nerve,RIIn,,1,3,8690,967,3,1,1024,/997/1009/967/848/,CCCCCC,,,f,1025,3100185865,734881840,optic nerve
849,1096,Right Visceral area layer 6b,RVISC6b,,1,3,8690,677,7,1,110,/997/8/567/688/695/315/677/849/,11AD83,,,f,111,2752264138,734881840,Visceral area layer 6b
850,530,Right uncinate fascicle,Ruf,,1,3,8690,326,5,1,1089,/997/1009/960/752/326/850/,CCCCCC,,,f,1090,496405985,734881840,uncinate fascicle
851,813,Right Superior colliculus optic layer,RSCop,,1,3,8690,302,6,1,743,/997/8/343/313/339/302/851/,FF7AFF,,,f,744,1400323525,734881840,Superior colliculus optic layer
852,247,Right Parvicellular reticular nucleus,RPARN,,1,3,8690,370,6,1,901,/997/8/343/1065/354/370/852/,FFB3D9,,,f,902,3605828329,734881840,Parvicellular reticular nucleus
853,389,Right Subiculum ventral part molecular layer,RSUBv-m,,1,3,8690,518,9,1,502,/997/8/567/688/695/1089/822/502/518/853/,4FC244,,,f,503,1565058070,734881840,Subiculum ventral part molecular layer
